,A01,A02,A03,A09,A10,A11,A19,A23,A24,A25,A26,A29,A30,A31,A32,A33,A34,A36,A43,A66,A68,A69,A74,A80,B01,B07,B08,B13,B14,B15,B16,B17,B18,B22,B27,B35,B37,B38,B39,B40,B41,B42,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B67,B73,B78,B81,B82,B83,C01,C02,C03,C04,C05,C06,C07,C08,C12,C14,C15,C16,C17,C18,DPA101,DPA102,DPA104,DPB101,DPB102,DPB103,DPB104,DPB105,DPB106,DPB108,DPB109,DPB110,DPB1104,DPB1106,DPB1107,DPB111,DPB113,DPB114,DPB115,DPB116,DPB117,DPB118,DPB119,DPB120,DPB121,DPB122,DPB123,DPB125,DPB126,DPB127,DPB128,DPB129,DPB130,DPB131,DPB132,DPB133,DPB134,DPB135,DPB136,DPB139,DPB140,DPB141,DPB145,DPB146,DPB148,DPB149,DPB150,DPB151,DPB172,DPB180,DPB181,DPB191,DPB193,DQA101,DQA102,DQA103,DQA104,DQA105,DQA106,DQB102,DQB103,DQB104,DQB105,DQB106,DRB101,DRB103,DRB104,DRB107,DRB108,DRB109,DRB110,DRB111,DRB112,DRB113,DRB114,DRB115,DRB116,PopName,PopSize,SubtypeConflicts,A,B,C,DistanceToNN
2183,0.0566,0.1833,0.0722,0.0,0.0,0.01,0.0,0.0151,0.0985,0.0151,0.0354,0.0513,0.0404,0.0151,0.005,0.01,0.0,0.0,0.0,0.005,0.1065,0.0,0.0,0.0,0.0,0.10401119402985075,0.031405472636815916,0.00777363184079602,0.05534825870646766,0.023320895522388058,0.0,0.0,0.05534825870646766,0.0,0.02347636815920398,0.09375,0.0,0.02347636815920398,0.11862562189054728,0.07898009950248756,0.01554726368159204,0.0,0.10261194029850747,0.01554726368159204,0.0,0.0,0.02347636815920398,0.031405472636815916,0.02347636815920398,0.06312189054726368,0.02347636815920398,0.01554726368159204,0.0,0.0,0.00777363184079602,0.04695273631840796,0.00777363184079602,0.0,0.0,0.0,0.0,0.0,0.00777363184079602,0.0,0.0,0.0253,0.0253,0.046,0.1168,0.046,0.0513,0.2111,0.0504,0.0559,0.01,0.0354,0.0253,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866,0.3592,0.0566,0.0868,0.1328,0.0455,0.0513,0.1397,0.0513,0.055999999999999994,0.005,0.01,0.0912,0.01,0.0556,0.0505,0.0823,0.0303,Chile Santiago Mixed,70.0,5.0,0.0,1.0,0.7138,0.082742
2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.3,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India Kerala Paniya,10.0,0.0,0.0,0.0,1.0,
2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.0,0.1,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India Kerala Malapandaram,10.0,0.0,0.0,0.0,0.9,
2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.024,0.024,0.0,0.024,0.0,0.0,0.024,0.0,0.0,0.048,0.095,0.0,0.024,0.33399999999999996,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.024,0.14300000000000002,0.0,0.16699999999999998,0.381,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India Kerala Adiya,21.0,0.0,0.0,0.0,0.9530000000000001,
2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.15,0.0,0.05,0.35,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India Kerala Kurichiya,10.0,0.0,0.0,0.0,0.9999999999999999,
2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.045,0.0,0.22699999999999998,0.0,0.0,0.023,0.0,0.0,0.045,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.136,0.045,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.1138861138861139,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.02297702297702298,0.38561438561438566,0.02297702297702298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India Kerala Kanikkar,22.0,0.0,0.0,0.0,1.0,
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,0.028999999999999998,0.0,0.059000000000000004,0.0,0.0,0.059000000000000004,0.0,0.0,0.324,0.0,0.0,0.0,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,0.41200000000000003,0.0,0.028999999999999998,0.028999999999999998,0.0,0.028999999999999998,0.41200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India Kerala Kattunaikka,17.0,0.0,0.0,0.0,0.9990000000000001,
2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.033,0.0,0.0,0.0,0.0,0.033,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.067,0.033,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India Kerala Kuruma,15.0,0.0,0.0,0.0,1.0,
2192,0.1968,0.2865,0.1497,0.0,0.0,0.055,0.0,0.0207,0.0785,0.0156,0.0217,0.0413,0.0186,0.0284,0.0346,0.006999999999999999,0.0005,0.0,0.0,0.003,0.0392,0.0005,0.0005,0.0,0.0,0.1438,0.1473,0.0176,0.033,0.0742,0.0,0.0,0.0397,0.0,0.0439,0.0672,0.0141,0.0095,0.0151,0.0667,0.0055,0.0,0.1717,0.006,0.0,0.0045,0.0,0.0141,0.009000000000000001,0.0439,0.0045,0.003,0.0,0.0161,0.005,0.0439,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366,0.0371,0.1368,0.0922,0.1156,0.0917,0.345,0.0304,0.0325,0.0095,0.0196,0.0465,0.0055,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282,0.1456,0.1876,0.1485,0.0227,0.0141,0.0055,0.0699,0.0161,0.0955,0.0227,0.1409,0.008,England Sheffield,4755.0,0.0,0.0,0.6522,0.9994999999999997,
2193,0.1943,0.27399999999999997,0.1467,0.0,0.0,0.0608,0.0,0.0135,0.0748,0.0186,0.0196,0.0518,0.0258,0.0258,0.0351,0.0075,0.001,0.0,0.0,0.0035,0.0371,0.0,0.0015,0.0,0.0,0.1526,0.1473,0.0186,0.0502,0.0624,0.0,0.0,0.0444,0.0,0.0476,0.0608,0.012,0.0085,0.0156,0.055,0.005,0.0,0.1711,0.006999999999999999,0.0,0.0055,0.0,0.0156,0.0095,0.0361,0.002,0.003,0.0,0.0243,0.002,0.0403,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0346,0.1265,0.0911,0.1128,0.0884,0.3527,0.0492,0.0356,0.01,0.0141,0.0471,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242,0.1579,0.1987,0.1556,0.0202,0.0085,0.0065,0.0481,0.0125,0.095,0.0202,0.1502,0.0045,England Liverpool,1343.0,0.0,0.0,0.6715999999999999,0.9974999999999999,
2194,0.1906,0.2921,0.1409,0.0,0.0,0.0619,0.0,0.0161,0.0796,0.0166,0.0202,0.0429,0.0243,0.0289,0.034,0.0075,0.001,0.0,0.0,0.002,0.0392,0.0,0.0,0.0,0.0,0.1514,0.138,0.0212,0.0371,0.0726,0.0,0.0,0.0392,0.0,0.0429,0.0656,0.0151,0.0085,0.0171,0.0651,0.006999999999999999,0.0,0.1753,0.0075,0.0,0.003,0.0,0.012,0.009000000000000001,0.0371,0.004,0.0025,0.0,0.0176,0.0045,0.0403,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366,0.0377,0.1415,0.0823,0.1151,0.0917,0.348,0.0346,0.032,0.008,0.0161,0.0481,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259,0.1461,0.1833,0.1544,0.0237,0.012,0.006,0.0613,0.0146,0.0994,0.0217,0.1479,0.006,England Leeds,5024.0,0.0,0.0,0.6514,0.9987,
2195,0.1925,0.2823,0.1415,0.0,0.0,0.0571,0.0,0.0212,0.0851,0.0166,0.0202,0.0471,0.0258,0.0243,0.0335,0.0075,0.001,0.0,0.0,0.0035,0.0413,0.0,0.0005,0.0,0.0,0.1426,0.1444,0.0263,0.0429,0.0629,0.0,0.0,0.0371,0.0,0.0424,0.0651,0.0135,0.01,0.0202,0.0613,0.006999999999999999,0.0005,0.1735,0.0075,0.0,0.003,0.0,0.011000000000000001,0.012,0.0366,0.0055,0.0025,0.0,0.0212,0.0035,0.0444,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0392,0.1242,0.0878,0.1022,0.105,0.3465,0.0424,0.0371,0.013000000000000001,0.0186,0.045,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134,0.1532,0.1826,0.1627,0.0227,0.0105,0.0075,0.0476,0.012,0.1066,0.0207,0.1497,0.008,England Newcastle,2739.0,0.0,0.0,0.6526,0.9913,
2196,0.1894,0.27399999999999997,0.1514,0.0,0.0,0.0566,0.0,0.0151,0.0742,0.0186,0.0263,0.0476,0.0207,0.0273,0.0377,0.008,0.0005,0.0,0.0,0.004,0.034,0.0,0.0005,0.0005,0.0,0.1609,0.1362,0.0191,0.0434,0.0667,0.0,0.0,0.0418,0.0,0.045,0.0581,0.0141,0.0095,0.0207,0.0587,0.006999999999999999,0.0,0.1729,0.005,0.0,0.004,0.0005,0.0105,0.012,0.0371,0.005,0.003,0.0,0.0186,0.0035,0.0392,0.0065,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.032386646736422525,0.03956153462879921,0.12884902840059792,0.07772795216741406,0.11071250622820132,0.09407075236671651,0.34299950174389643,0.043248629795715005,0.04225211758844047,0.011459890383657202,0.018036870951669164,0.05371200797209767,0.0049825610363726965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1287,0.1473,0.1287,0.1573,0.0181,0.0105,0.004,0.0571,0.0151,0.0917,0.0258,0.1627,0.006,England Manchester,1640.0,0.0,0.0,0.5946,1.0,
2197,0.2145,0.2795,0.1316,0.0,0.0,0.0518,0.0,0.0186,0.0775,0.0176,0.0186,0.0382,0.0186,0.0439,0.0439,0.0075,0.001,0.0,0.0,0.002,0.0424,0.0,0.001,0.0,0.0,0.1444,0.1293,0.0156,0.0382,0.001,0.0,0.0,0.0366,0.0,0.0429,0.0555,0.0075,0.011000000000000001,0.011000000000000001,0.0813,0.0075,0.0,0.1663,0.0045,0.0,0.0045,0.0,0.013000000000000001,0.0176,0.0645,0.001,0.0055,0.0,0.0278,0.0055,0.0346,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031170855250340933,0.034677576466004285,0.14630820183128776,0.09195402298850575,0.10062341710500683,0.0770504578219365,0.3603156049094097,0.032144944476914086,0.032144944476914086,0.011202026105591272,0.02766413403467758,0.04792518994739919,0.006818624586012078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179,0.1253,0.1894,0.1502,0.0151,0.0075,0.011000000000000001,0.0534,0.0176,0.1033,0.0222,0.1591,0.0151,England Lancaster,545.0,0.0,0.0,0.6164,1.0,0.021431
2199,0.157,0.319,0.098,0.0,0.0,0.049,0.0,0.044000000000000004,0.098,0.039,0.064,0.005,0.013999999999999999,0.028999999999999998,0.025,0.028999999999999998,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.005,0.0,0.03571428571428571,0.08058608058608059,0.049450549450549455,0.031135531135531136,0.026556776556776553,0.0,0.0,0.09432234432234432,0.0,0.04487179487179487,0.11263736263736264,0.013736263736263734,0.06776556776556777,0.040293040293040296,0.03571428571428571,0.018315018315018312,0.0,0.049450549450549455,0.0,0.0,0.045787545787545784,0.0,0.018315018315018312,0.026556776556776553,0.076007326007326,0.018315018315018312,0.045787545787545784,0.0,0.013736263736263734,0.013736263736263734,0.018315018315018312,0.022893772893772892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.299,0.028999999999999998,0.287,0.184,0.08800000000000001,0.10800000000000001,0.069,0.10800000000000001,0.028999999999999998,0.0,0.01,0.17600000000000002,0.025,0.098,0.064,0.109,0.11800000000000001,Croatia pop 2,100.0,0.0,0.0,1.0,0.0,0.029863
2224,0.0,0.299,0.006,0.0,0.0,0.512,0.0,0.0,0.136,0.0,0.027999999999999997,0.0,0.0,0.011000000000000001,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06086956521739131,0.0,0.0,0.0,0.2927536231884058,0.0,0.0,0.0,0.0,0.006763285024154589,0.006763285024154589,0.0,0.04830917874396136,0.021256038647343,0.10434782608695654,0.0,0.0,0.006763285024154589,0.0,0.06956521739130436,0.0,0.0,0.0,0.0,0.03478260869565218,0.22318840579710147,0.0,0.006763285024154589,0.006763285024154589,0.09758454106280193,0.0,0.006763285024154589,0.0,0.0,0.0,0.0,0.006763285024154589,0.0,0.0,0.0,0.19880119880119881,0.0,0.13686313686313686,0.08191808191808192,0.006993006993006993,0.0,0.32867132867132864,0.15084915084915085,0.05494505494505495,0.033966033966033975,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10099999999999999,0.048,0.313,0.149,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.01,0.0,0.005,0.0,0.0,0.01,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.368,0.073,0.34,0.19899999999999998,0.01,0.005,0.061,0.0,0.188,0.021,0.005,0.047,0.23399999999999999,0.015,0.239,0.161,0.01,China Yunnan Province Lisu,111.0,0.0,0.0,1.0,1.0,
2225,0.0,0.253,0.025,0.0,0.0,0.519,0.0,0.0,0.127,0.0,0.0,0.0,0.0,0.025,0.006,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05115346038114341,0.0,0.0,0.0,0.27683049147442323,0.0,0.0,0.0,0.0,0.0,0.012036108324974922,0.0,0.038114343029087255,0.026078234704112333,0.1404212637913741,0.0,0.0,0.03209628886659979,0.006018054162487461,0.09027081243731191,0.0,0.013039117352056167,0.0,0.0,0.03209628886659979,0.18655967903711132,0.0,0.03209628886659979,0.006018054162487461,0.038114343029087255,0.0,0.019057171514543628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.078,0.157,0.024,0.0,0.319,0.102,0.102,0.012,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.159,0.059000000000000004,0.23,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.005,0.0,0.005,0.0,0.0,0.009000000000000001,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.371,0.040999999999999995,0.366,0.159,0.018000000000000002,0.013999999999999999,0.087,0.005,0.153,0.023,0.0,0.059000000000000004,0.23399999999999999,0.019,0.16399999999999998,0.212,0.005,China Yunnan Province Nu,107.0,0.0,0.0,1.0,0.993,
2230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0377,0.0597,0.152,0.078,0.084,0.249,0.0597,0.0873,0.0115,0.0377,0.084,0.0095,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain Galicia and Murcia,473.0,0.0,0.0,0.0,0.9819999999999999,
